comment_id,comment_author,comment_time,parent_id,is_reply,video_id,pure_text,label,index,cleaned_text,text_len
UgxrbenpUn8D27xJN8d4AaABAg,G Axis TV,2020-04-26T08:48:57Z,UgxrbenpUn8D27xJN8d4AaABAg,False,mHc-LQ1mfVk,Great... but why is she not wearing gloves?,0,4138,"['great', '...', 'but', 'why', 'is', 'she', 'not', 'wearing', 'gloves', '?']",10
Ugyt1WCJhVPiQ01397d4AaABAg,Mark Reynolds,2020-04-26T07:34:12Z,Ugyt1WCJhVPiQ01397d4AaABAg,False,mHc-LQ1mfVk,"Great idea during the current lockdown situation, likewise with the drones delivering medical equipment to the isle of wight, but do we want it when life finally return to normality? Dont want to see and hear drones overhead every day and night.",0,4139,"['great', 'idea', 'during', 'the', 'current', 'lockdown', 'situation', ',', 'likewise', 'with', 'the', 'drones', 'delivering', 'medical', 'equipment', 'to', 'the', 'isle', 'of', 'wight', ',', 'but', 'do', 'we', 'want', 'it', 'when', 'life', 'finally', 'return', 'to', 'normality', '?', 'dont', 'want', 'to', 'see', 'and', 'hear', 'drones', 'overhead', 'every', 'day', 'and', 'night', '.']",46
UgxJ8Q8y5nnPd-gZBcN4AaABAg,Stealth Of The Fox,2020-04-26T06:50:22Z,UgxJ8Q8y5nnPd-gZBcN4AaABAg,False,mHc-LQ1mfVk,The yobs are going to have fun with these.,0,4141,"['the', 'yobs', 'are', 'going', 'to', 'have', 'fun', 'with', 'these', '.']",10
UgyfXNlvNRndVuqtTyp4AaABAg,Mike5,2020-04-26T02:14:09Z,UgyfXNlvNRndVuqtTyp4AaABAg,False,mHc-LQ1mfVk,Just imagine all the contaminants and germs on the outside surface of those robots ...,0,4142,"['just', 'imagine', 'all', 'the', 'contaminants', 'and', 'germs', 'on', 'the', 'outside', 'surface', 'of', 'those', 'robots', '...']",15
Ugxx2tkjwMiMtkL4THF4AaABAg,D Star,2020-04-25T18:32:14Z,Ugxx2tkjwMiMtkL4THF4AaABAg,False,mHc-LQ1mfVk,Invest in humans not robots,0,4150,"['invest', 'in', 'humans', 'not', 'robots']",5
UgzX4Hgo1lOrPEUlhhV4AaABAg,18T220,2020-04-25T18:28:32Z,UgzX4Hgo1lOrPEUlhhV4AaABAg,False,mHc-LQ1mfVk,People are still touching the contents though... waste of time,0,4151,"['people', 'are', 'still', 'touching', 'the', 'contents', 'though', '...', 'waste', 'of', 'time']",11
Ugx1KWSkEMREGdcwi414AaABAg,mel grant,2020-04-25T18:24:28Z,Ugx1KWSkEMREGdcwi414AaABAg,False,mHc-LQ1mfVk,Waste of money,0,4152,"['waste', 'of', 'money']",3
Ugw6cf1Yos8d89Ev4LF4AaABAg,Boris,2020-04-25T17:35:42Z,Ugw6cf1Yos8d89Ev4LF4AaABAg,False,mHc-LQ1mfVk,"This is good an all, TIll the local idiot and children start stealing the product or destroying them.",0,4154,"['this', 'is', 'good', 'an', 'all', ',', 'till', 'the', 'local', 'idiot', 'and', 'children', 'start', 'stealing', 'the', 'product', 'or', 'destroying', 'them', '.']",20
UgwAxqhwPnibCfLOsg14AaABAg,Mad Hatter let loose,2020-04-25T17:32:01Z,UgwAxqhwPnibCfLOsg14AaABAg,False,mHc-LQ1mfVk,"Meanwhile, down the road in my lovely town Luton, an entire fleet ahave been emptied, had their wheels nicked & been left on bricks !!!!!!!",0,4157,"['meanwhile', ',', 'down', 'the', 'road', 'in', 'my', 'lovely', 'town', 'luton', ',', 'an', 'entire', 'fleet', 'ahave', 'been', 'emptied', ',', 'had', 'their', 'wheels', 'nicked', 'been', 'left', 'on', 'bricks', '!', '!', '!', '!', '!', '!', '!']",33
UgyPvYaKScyigFXUO4x4AaABAg,Scrote Wart,2020-04-25T17:29:46Z,UgyPvYaKScyigFXUO4x4AaABAg,False,mHc-LQ1mfVk,How many have been robbed,0,4158,"['how', 'many', 'have', 'been', 'robbed']",5
UgyRkj7dlaOoXhbCUkB4AaABAg,Dr D,2020-04-25T17:25:23Z,UgyRkj7dlaOoXhbCUkB4AaABAg,False,mHc-LQ1mfVk,"Try that in Yorkshire and half of these things will be jacked, or kcked for parts for folks to chav their motor! Great idea tho.... And they look like scaled down taxis from the original judge dredd movie!",0,4159,"['try', 'that', 'in', 'yorkshire', 'and', 'half', 'of', 'these', 'things', 'will', 'be', 'jacked', ',', 'or', 'kcked', 'for', 'parts', 'for', 'folks', 'to', 'chav', 'their', 'motor', '!', 'great', 'idea', 'tho', '....', 'and', 'they', 'look', 'like', 'scaled', 'down', 'taxis', 'from', 'the', 'original', 'judge', 'dredd', 'movie', '!']",42
UgwXbEhver-uMm8Tkxp4AaABAg,Riddle Me,2020-04-25T17:03:12Z,UgwXbEhver-uMm8Tkxp4AaABAg,False,mHc-LQ1mfVk,"Good bye the van drivers, next building houses then good bye the builders etc",0,4160,"['good', 'bye', 'the', 'van', 'drivers', ',', 'next', 'building', 'houses', 'then', 'good', 'bye', 'the', 'builders', 'etc']",15
UgyGCm7nJ_e_ST8nfjt4AaABAg,shaun&jasmine blow,2020-04-25T16:43:38Z,UgyGCm7nJ_e_ST8nfjt4AaABAg,False,mHc-LQ1mfVk,Exterminate..,0,4163,"['exterminate', '..']",2
UgyL2DrId7EmmN5FEBp4AaABAg,iain hill,2020-04-25T16:36:26Z,UgyL2DrId7EmmN5FEBp4AaABAg,False,mHc-LQ1mfVk,I for one have an urge to mug a robot...not for the shopping..but because of what these represent..is it just me?,0,4164,"['i', 'for', 'one', 'have', 'an', 'urge', 'to', 'mug', 'a', 'robot', '...', 'not', 'for', 'the', 'shopping', '..', 'but', 'because', 'of', 'what', 'these', 'represent', '..', 'is', 'it', 'just', 'me', '?']",28
UgzDgZhAKY0490b0Fll4AaABAg,Ian Drake,2020-04-25T16:07:23Z,UgzDgZhAKY0490b0Fll4AaABAg,False,mHc-LQ1mfVk,Lol round my way they would get burned out or nicked by local chavs .,0,4168,"['lol', 'round', 'my', 'way', 'they', 'would', 'get', 'burned', 'out', 'or', 'nicked', 'by', 'local', 'chavs', '.']",15
UgxHGIfLgwj7Gaq87uV4AaABAg,steve prentice,2020-04-25T14:55:57Z,UgxHGIfLgwj7Gaq87uV4AaABAg,False,mHc-LQ1mfVk,Its stupid and a waste of money,0,4176,"['its', 'stupid', 'and', 'a', 'waste', 'of', 'money']",7
UgxST1O3MQbUTJvt5hd4AaABAg,David Morris,2020-04-25T14:37:54Z,UgxST1O3MQbUTJvt5hd4AaABAg,False,mHc-LQ1mfVk,All my fellow riders this is what's gonna make us unemployed.,0,4178,"['all', 'my', 'fellow', 'riders', 'this', 'is', 'what', ""'s"", 'gon', 'na', 'make', 'us', 'unemployed', '.']",14
UgxdrNEDSSslYpXqD6F4AaABAg,Lee Kendrick,2020-04-25T14:14:37Z,UgxdrNEDSSslYpXqD6F4AaABAg,False,mHc-LQ1mfVk,or is this a way of making people stay at home and be a prisoner?,0,4188,"['or', 'is', 'this', 'a', 'way', 'of', 'making', 'people', 'stay', 'at', 'home', 'and', 'be', 'a', 'prisoner', '?']",16
Ugxf2Gw8iVipaPCwxW54AaABAg,Mtb 123,2020-04-25T13:51:33Z,Ugxf2Gw8iVipaPCwxW54AaABAg,False,mHc-LQ1mfVk,I'd smash that robot into next week to get my hands on that lovely bog roll,0,4194,"['i', ""'d"", 'smash', 'that', 'robot', 'into', 'next', 'week', 'to', 'get', 'my', 'hands', 'on', 'that', 'lovely', 'bog', 'roll']",17
UgwzKdFwFcHzzGhiQxB4AaABAg,4TheRecord,2020-04-25T13:33:51Z,UgwzKdFwFcHzzGhiQxB4AaABAg,False,mHc-LQ1mfVk,Notice the worker loading the food into one of them robots isn't even wearing gloves. Are they hoping to deliver Covid-19 to peoples doors too?,0,4205,"['notice', 'the', 'worker', 'loading', 'the', 'food', 'into', 'one', 'of', 'them', 'robots', 'is', ""n't"", 'even', 'wearing', 'gloves', '.', 'are', 'they', 'hoping', 'to', 'deliver', 'covid-19', 'to', 'peoples', 'doors', 'too', '?']",28
UgwQbdnhr8kwnumWiaV4AaABAg,ELECTRO 1,2020-04-25T13:21:27Z,UgwQbdnhr8kwnumWiaV4AaABAg,False,mHc-LQ1mfVk,That robot cost a fortune.,0,4209,"['that', 'robot', 'cost', 'a', 'fortune', '.']",6
Ugzc51UMTqc3q4HPV1N4AaABAg.97sRy5K7GVB97urCantTbV,Forest Denizen,2020-04-26T11:48:00Z,Ugzc51UMTqc3q4HPV1N4AaABAg,True,mHc-LQ1mfVk,"Using a ""good cause"" to normalise the robots which will replace delivery drivers.",0,4212,"['using', 'a', '``', 'good', 'cause', ""''"", 'to', 'normalise', 'the', 'robots', 'which', 'will', 'replace', 'delivery', 'drivers', '.']",16
Ugw8OkIg3q9zvx5ETSZ4AaABAg,Bruce Van Poopensphinct,2020-04-25T13:16:08Z,Ugw8OkIg3q9zvx5ETSZ4AaABAg,False,mHc-LQ1mfVk,The news gets more weird by the day. What a pointless machine,0,4217,"['the', 'news', 'gets', 'more', 'weird', 'by', 'the', 'day', '.', 'what', 'a', 'pointless', 'machine']",13
Ugw8OkIg3q9zvx5ETSZ4AaABAg.97sRVHhxfs297upv1ceizA,Forest Denizen,2020-04-26T11:36:43Z,Ugw8OkIg3q9zvx5ETSZ4AaABAg,True,mHc-LQ1mfVk,Pointless? These machines just negate thousands of self employed drivers and harvest their income for big business. Far from pointless.,0,4218,"['pointless', '?', 'these', 'machines', 'just', 'negate', 'thousands', 'of', 'self', 'employed', 'drivers', 'and', 'harvest', 'their', 'income', 'for', 'big', 'business', '.', 'far', 'from', 'pointless', '.']",23
UgxAMnr08bfl9rK3PH94AaABAg.97sRHmEAuWg97sp6Z2_NMv,bravo795mp,2020-04-25T16:51:13Z,UgxAMnr08bfl9rK3PH94AaABAg,True,mHc-LQ1mfVk,Lol I would sit on for a free ride no doubt; hell nyc buses are damn unreliable. But in nyc that would be taken for parts and the food would be lifted in 5 mins.,0,4221,"['lol', 'i', 'would', 'sit', 'on', 'for', 'a', 'free', 'ride', 'no', 'doubt', ';', 'hell', 'nyc', 'buses', 'are', 'damn', 'unreliable', '.', 'but', 'in', 'nyc', 'that', 'would', 'be', 'taken', 'for', 'parts', 'and', 'the', 'food', 'would', 'be', 'lifted', 'in', 'mins', '.']",37
UgwG-MMyPotP9DzxBut4AaABAg,paul hoskin,2020-04-25T12:49:14Z,UgwG-MMyPotP9DzxBut4AaABAg,False,mHc-LQ1mfVk,Pretty soon Arnold Schwarzenegger will be walking around as the terminator,0,4234,"['pretty', 'soon', 'arnold', 'schwarzenegger', 'will', 'be', 'walking', 'around', 'as', 'the', 'terminator']",11
UgwG-MMyPotP9DzxBut4AaABAg.97sOQDaxqIl97t8u8MZmLH,The Roots Of Evil,2020-04-25T19:52:53Z,UgwG-MMyPotP9DzxBut4AaABAg,True,mHc-LQ1mfVk,That's exactly why those type of films were made.. Condition the masses for what's coming..,0,4235,"['that', ""'s"", 'exactly', 'why', 'those', 'type', 'of', 'films', 'were', 'made', '..', 'condition', 'the', 'masses', 'for', 'what', ""'s"", 'coming', '..']",19
Ugyh06_1-KlqTtDJl4J4AaABAg,Paulie S,2020-04-25T12:46:08Z,Ugyh06_1-KlqTtDJl4J4AaABAg,False,mHc-LQ1mfVk,Clowns using covid-19 as a PR stunt. They should be ashamed of themselves. These robots are pure mickey mouse.,0,4237,"['clowns', 'using', 'covid-19', 'as', 'a', 'pr', 'stunt', '.', 'they', 'should', 'be', 'ashamed', 'of', 'themselves', '.', 'these', 'robots', 'are', 'pure', 'mickey', 'mouse', '.']",22
Ugyh06_1-KlqTtDJl4J4AaABAg.97sO3T9DzvR97sOWIxuHfk,William finlay,2020-04-25T12:50:04Z,Ugyh06_1-KlqTtDJl4J4AaABAg,True,mHc-LQ1mfVk,Definitely people would steal them to lol just lift them lol plus they remote control so still takes someone to use it terrible idea this one,0,4239,"['definitely', 'people', 'would', 'steal', 'them', 'to', 'lol', 'just', 'lift', 'them', 'lol', 'plus', 'they', 'remote', 'control', 'so', 'still', 'takes', 'someone', 'to', 'use', 'it', 'terrible', 'idea', 'this', 'one']",26
UgwQjjlTuR7zxn5dyll4AaABAg.9fF6aCoT36c9fHrSEA7jCE,Mic mic,2022-08-28T21:19:18Z,UgwQjjlTuR7zxn5dyll4AaABAg,True,n8-fHRJD_Qs,"Cool? Really? Tell that to the delivery drivers that lose their jobs but why would you care about real people, they don't matter!",0,4253,"['cool', '?', 'really', '?', 'tell', 'that', 'to', 'the', 'delivery', 'drivers', 'that', 'lose', 'their', 'jobs', 'but', 'why', 'would', 'you', 'care', 'about', 'real', 'people', ',', 'they', 'do', ""n't"", 'matter', '!']",28
UgwGnH-MMnF3_rKzawl4AaABAg,SAN TOY,2023-01-27T02:16:06Z,UgwGnH-MMnF3_rKzawl4AaABAg,False,n8-fHRJD_Qs,No way did not not seen one of them !,0,4262,"['no', 'way', 'did', 'not', 'not', 'seen', 'one', 'of', 'them', '!']",10
UgxEP9XF17NSTDg0XaF4AaABAg,Tizdaz,2022-09-22T04:01:09Z,UgxEP9XF17NSTDg0XaF4AaABAg,False,n8-fHRJD_Qs,"if that comes to Ellesmere Port, the local chavs will half inch it!",0,4272,"['if', 'that', 'comes', 'to', 'ellesmere', 'port', ',', 'the', 'local', 'chavs', 'will', 'half', 'inch', 'it', '!']",15
UgyjHMvzucokzHSmclp4AaABAg,The Dead of Night,2022-09-19T16:57:25Z,UgyjHMvzucokzHSmclp4AaABAg,False,n8-fHRJD_Qs,Groceries for whom? A rabbit!? It's tiny!,0,4274,"['groceries', 'for', 'whom', '?', 'a', 'rabbit', '!', '?', 'it', ""'s"", 'tiny', '!']",12
Ugyg6GhCOsf_YbzmcgR4AaABAg,michael l,2022-09-08T14:44:20Z,Ugyg6GhCOsf_YbzmcgR4AaABAg,False,n8-fHRJD_Qs,they would go missing in Bradford lol,0,4277,"['they', 'would', 'go', 'missing', 'in', 'bradford', 'lol']",7
UgzXBL2W53EOnP_s6fJ4AaABAg,Night Sky Remedies,2022-08-31T18:25:22Z,UgzXBL2W53EOnP_s6fJ4AaABAg,False,n8-fHRJD_Qs,"well the rise of selfaware robots comming soon near you, soon we will have terminators lol",0,4281,"['well', 'the', 'rise', 'of', 'selfaware', 'robots', 'comming', 'soon', 'near', 'you', ',', 'soon', 'we', 'will', 'have', 'terminators', 'lol']",17
UgxFOjNJPqswc-puH2F4AaABAg,Night Sky Remedies,2022-08-31T18:24:32Z,UgxFOjNJPqswc-puH2F4AaABAg,False,n8-fHRJD_Qs,"omg real stupid idea lmao can think of so many ways this can go wrong especially theft, this can be a easy target lol",0,4282,"['omg', 'real', 'stupid', 'idea', 'lmao', 'can', 'think', 'of', 'so', 'many', 'ways', 'this', 'can', 'go', 'wrong', 'especially', 'theft', ',', 'this', 'can', 'be', 'a', 'easy', 'target', 'lol']",25
UgzYjZ1LuQD-W6hrR0l4AaABAg,bigboobiessogood,2022-08-30T14:33:07Z,UgzYjZ1LuQD-W6hrR0l4AaABAg,False,n8-fHRJD_Qs,That won't last two seconds when it comes up to a gang of yobs.,0,4291,"['that', 'wo', ""n't"", 'last', 'two', 'seconds', 'when', 'it', 'comes', 'up', 'to', 'a', 'gang', 'of', 'yobs', '.']",16
UgxsvUoIIuXsJ0GjNpZ4AaABAg,David Cann,2022-08-30T12:15:45Z,UgxsvUoIIuXsJ0GjNpZ4AaABAg,False,n8-fHRJD_Qs,Is anyone else just looking at that and wanting to tip it over?,0,4292,"['is', 'anyone', 'else', 'just', 'looking', 'at', 'that', 'and', 'wanting', 'to', 'tip', 'it', 'over', '?']",14
Ugwm61LglFW_gHnvmTl4AaABAg,Chris Mayhew,2022-08-30T07:36:45Z,Ugwm61LglFW_gHnvmTl4AaABAg,False,n8-fHRJD_Qs,That would not last two minutes where I grew up kids would just steal it point blank or smash it apart,0,4294,"['that', 'would', 'not', 'last', 'two', 'minutes', 'where', 'i', 'grew', 'up', 'kids', 'would', 'just', 'steal', 'it', 'point', 'blank', 'or', 'smash', 'it', 'apart']",21
Ugyhs81E03-MSyb0EYZ4AaABAg,Andy,2022-08-30T07:07:00Z,Ugyhs81E03-MSyb0EYZ4AaABAg,False,n8-fHRJD_Qs,That would get taken to pieces on my estate kids would have it off in minutes,0,4296,"['that', 'would', 'get', 'taken', 'to', 'pieces', 'on', 'my', 'estate', 'kids', 'would', 'have', 'it', 'off', 'in', 'minutes']",16
UgwK1uEf2FkIoG1apYp4AaABAg,Super Mario Busker,2022-08-30T06:08:33Z,UgwK1uEf2FkIoG1apYp4AaABAg,False,n8-fHRJD_Qs,I do food courior.. robots WONT happen in this life time.. too many knacker kids in our UK citys to give theft nd rob them... it looks too insecure,0,4297,"['i', 'do', 'food', 'courior', '..', 'robots', 'wont', 'happen', 'in', 'this', 'life', 'time', '..', 'too', 'many', 'knacker', 'kids', 'in', 'our', 'uk', 'citys', 'to', 'give', 'theft', 'nd', 'rob', 'them', '...', 'it', 'looks', 'too', 'insecure']",32
Ugy6-0ty5CIytMTEHgN4AaABAg,Victoria Minns,2022-08-29T18:55:57Z,Ugy6-0ty5CIytMTEHgN4AaABAg,False,n8-fHRJD_Qs,It would not last 2 minutes where I live,0,4300,"['it', 'would', 'not', 'last', 'minutes', 'where', 'i', 'live']",8
UgxF_z3PG2yYDfbgl254AaABAg,Plug4uk,2022-08-29T16:58:42Z,UgxF_z3PG2yYDfbgl254AaABAg,False,n8-fHRJD_Qs,Just another gimmick that's going to put someone out of a job!,0,4302,"['just', 'another', 'gimmick', 'that', ""'s"", 'going', 'to', 'put', 'someone', 'out', 'of', 'a', 'job', '!']",14
UgzjPFrYve1JdJYmFCt4AaABAg,Nubie Bob,2022-08-29T15:45:37Z,UgzjPFrYve1JdJYmFCt4AaABAg,False,n8-fHRJD_Qs,Can't wait till they up my way... I need some batteries to make a ebike,0,4303,"['ca', ""n't"", 'wait', 'till', 'they', 'up', 'my', 'way', '...', 'i', 'need', 'some', 'batteries', 'to', 'make', 'a', 'ebike']",17
Ugzmi2xx2PhuZD4ByT54AaABAg,shaun richardson,2022-08-29T14:25:32Z,Ugzmi2xx2PhuZD4ByT54AaABAg,False,n8-fHRJD_Qs,If they were in Middlesbrough someone would probably steal it or wreck it,0,4304,"['if', 'they', 'were', 'in', 'middlesbrough', 'someone', 'would', 'probably', 'steal', 'it', 'or', 'wreck', 'it']",13
Ugz3LUpD0Oj7MCPYgRV4AaABAg,The FELLA,2022-08-29T09:00:51Z,Ugz3LUpD0Oj7MCPYgRV4AaABAg,False,n8-fHRJD_Qs,Imagine they got into the wrong hands ( terrorists),0,4308,"['imagine', 'they', 'got', 'into', 'the', 'wrong', 'hands', 'terrorists']",8
UgyGlZ1uZJtAn4oKBP54AaABAg,Clown Pill,2022-08-29T07:58:52Z,UgyGlZ1uZJtAn4oKBP54AaABAg,False,n8-fHRJD_Qs,"Lol, where I live that would get robbed in a heart beat",0,4309,"['lol', ',', 'where', 'i', 'live', 'that', 'would', 'get', 'robbed', 'in', 'a', 'heart', 'beat']",13
UgxCNch-3_Ob_lhPjZN4AaABAg,Phil Swales,2022-08-29T07:42:06Z,UgxCNch-3_Ob_lhPjZN4AaABAg,False,n8-fHRJD_Qs,Wouldn't work in Hartlepool. It would be stolen and stripped for parts in seconds.,0,4310,"['would', ""n't"", 'work', 'in', 'hartlepool', '.', 'it', 'would', 'be', 'stolen', 'and', 'stripped', 'for', 'parts', 'in', 'seconds', '.']",17
UgwBO7sQCSH32ixU7OV4AaABAg,F@TW@,2022-08-29T07:23:45Z,UgwBO7sQCSH32ixU7OV4AaABAg,False,n8-fHRJD_Qs,They're getting attacked with golf clubs and raided if they come near my street lol,0,4311,"['they', ""'re"", 'getting', 'attacked', 'with', 'golf', 'clubs', 'and', 'raided', 'if', 'they', 'come', 'near', 'my', 'street', 'lol']",16
Ugy6OWBiv76-z9wWIl54AaABAg,Cookie Monster,2022-08-28T23:29:44Z,Ugy6OWBiv76-z9wWIl54AaABAg,False,n8-fHRJD_Qs,"Won't be long until the dealers start using these , they'll be easy to spot due to the pack of sniffer dogs stalking them , I can already imagine that episode on David Attenborough",0,4315,"['wo', ""n't"", 'be', 'long', 'until', 'the', 'dealers', 'start', 'using', 'these', ',', 'they', ""'ll"", 'be', 'easy', 'to', 'spot', 'due', 'to', 'the', 'pack', 'of', 'sniffer', 'dogs', 'stalking', 'them', ',', 'i', 'can', 'already', 'imagine', 'that', 'episode', 'on', 'david', 'attenborough']",36
Ugw09ixW2LtU05ebkSJ4AaABAg,nickpink25,2022-08-28T21:37:12Z,Ugw09ixW2LtU05ebkSJ4AaABAg,False,n8-fHRJD_Qs,Just rob it ffs,0,4319,"['just', 'rob', 'it', 'ffs']",4
UgzB8wKM_iMIlnn14et4AaABAg,Teflon Tez,2022-08-28T17:52:15Z,UgzB8wKM_iMIlnn14et4AaABAg,False,n8-fHRJD_Qs,Just drop a bin bag over the top and boom FREE FOOD,0,4323,"['just', 'drop', 'a', 'bin', 'bag', 'over', 'the', 'top', 'and', 'boom', 'free', 'food']",12
Ugx3akVgRhyajAT_mG94AaABAg,h14fth,2022-08-28T15:37:55Z,Ugx3akVgRhyajAT_mG94AaABAg,False,n8-fHRJD_Qs,"these are just going to get robbed every five minutes,,just wait and see",0,4325,"['these', 'are', 'just', 'going', 'to', 'get', 'robbed', 'every', 'five', 'minutes', ',', ',just', 'wait', 'and', 'see']",15
UgzHm8r-PUtLmYfcr9p4AaABAg,G. T.,2022-08-28T12:11:21Z,UgzHm8r-PUtLmYfcr9p4AaABAg,False,n8-fHRJD_Qs,Going to be a nation of fat people.,0,4328,"['going', 'to', 'be', 'a', 'nation', 'of', 'fat', 'people', '.']",9
Ugyw9oRv8DR_btaIlFR4AaABAg,HUNTERSPARMESANCHEESE,2022-08-28T11:49:26Z,Ugyw9oRv8DR_btaIlFR4AaABAg,False,n8-fHRJD_Qs,"Please get a good education or you will be replaced by this crap !!! Scary or am I just getting old and obsolete? Starting to believe WEF, too many useless eaters !!!",0,4330,"['please', 'get', 'a', 'good', 'education', 'or', 'you', 'will', 'be', 'replaced', 'by', 'this', 'crap', '!', '!', '!', 'scary', 'or', 'am', 'i', 'just', 'getting', 'old', 'and', 'obsolete', '?', 'starting', 'to', 'believe', 'wef', ',', 'too', 'many', 'useless', 'eaters', '!', '!', '!']",38
Ugx_YoMskoPXtJa0Y1l4AaABAg,heintz,2022-08-28T11:19:26Z,Ugx_YoMskoPXtJa0Y1l4AaABAg,False,n8-fHRJD_Qs,Time to end this madness before its too late,0,4333,"['time', 'to', 'end', 'this', 'madness', 'before', 'its', 'too', 'late']",9
UgzHHtEwA16ci-kPnYR4AaABAg,jimmydigital,2022-08-28T10:30:14Z,UgzHHtEwA16ci-kPnYR4AaABAg,False,n8-fHRJD_Qs,they've got them here in my neck of the woods in rushden too.,0,4334,"['they', ""'ve"", 'got', 'them', 'here', 'in', 'my', 'neck', 'of', 'the', 'woods', 'in', 'rushden', 'too', '.']",15
UgyBtlP_I2_nPPi6PkN4AaABAg,laceandwhisky,2022-08-28T09:25:28Z,UgyBtlP_I2_nPPi6PkN4AaABAg,False,n8-fHRJD_Qs,Another ten delivery drivers unemployed. Brilliant ( sarcasm),0,4338,"['another', 'ten', 'delivery', 'drivers', 'unemployed', '.', 'brilliant', 'sarcasm']",8
UgwAR2c1knC2KiZ--Xh4AaABAg,flitsies,2022-08-28T09:10:43Z,UgwAR2c1knC2KiZ--Xh4AaABAg,False,n8-fHRJD_Qs,"I suppose it's appropriate to have robots in Toy Town. I wonder how many jobs will be lost by the use of these, then who would be able to afford to use them. We shall see in time.",0,4341,"['i', 'suppose', 'it', ""'s"", 'appropriate', 'to', 'have', 'robots', 'in', 'toy', 'town', '.', 'i', 'wonder', 'how', 'many', 'jobs', 'will', 'be', 'lost', 'by', 'the', 'use', 'of', 'these', ',', 'then', 'who', 'would', 'be', 'able', 'to', 'afford', 'to', 'use', 'them', '.', 'we', 'shall', 'see', 'in', 'time', '.']",43
UgxsEJkhfPWG7OAlttN4AaABAg,Greg563,2022-08-28T07:57:09Z,UgxsEJkhfPWG7OAlttN4AaABAg,False,n8-fHRJD_Qs,"Lets face it ,where I live you can guarantee they're going to be in the streams, pit ponds and disused railway enbankments, empty! Along with the endless shopping trolleys.",0,4343,"['lets', 'face', 'it', ',', 'where', 'i', 'live', 'you', 'can', 'guarantee', 'they', ""'re"", 'going', 'to', 'be', 'in', 'the', 'streams', ',', 'pit', 'ponds', 'and', 'disused', 'railway', 'enbankments', ',', 'empty', '!', 'along', 'with', 'the', 'endless', 'shopping', 'trolleys', '.']",35
